ID,experimentClass,trialNumber,completionDateTime,startDateTime,startDateNb,startSecsNb,nbPumps,isCollected,isExploded,lastTrialTime,order,trialOrder
S2_221,BodyDeflate,1,17615.561253645832,17615.560886493055,17615,48460.593,100,1,0,2.471,2,21
S2_221,BodyDeflate,2,17615.561549814814,17615.56128804398,17615,48495.287,90,1,0,2.268,2,22
S2_221,BodyDeflate,4,17615.561625011575,17615.561585219908,17615,48520.963,11,0,1,NA,2,23
S2_221,BodyDeflate,5,17615.56191165509,17615.561667881946,17615,48528.105,61,1,0,2.197,2,24
S2_221,BodyDeflate,6,17615.562026203705,17615.56194329861,17615,48551.901,33,0,1,NA,2,25
S2_221,BodyDeflate,7,17615.56252671296,17615.562171006943,17615,48571.575,91,1,0,1.987,2,26
S2_221,BodyDeflate,8,17615.562648900464,17615.562552939813,17615,48604.574,39,0,1,NA,2,27
S2_221,BodyDeflate,9,17615.562926261573,17615.562690474537,17615,48616.457,103,0,1,NA,2,28
S2_221,BodyDeflate,10,17615.563211273147,17615.562961643518,17615,48639.886,92,1,0,1.979,2,29
S2_221,BodyDeflate,11,17615.563435833334,17615.563234027777,17615,48663.42,72,1,0,2.222,2,30
S2_221,BodyDeflate,12,17615.563567407407,17615.563456724536,17615,48682.661,50,0,1,NA,2,31
S2_221,BodyDeflate,13,17615.563790578704,17615.563605613424,17615,48695.525,79,0,1,NA,2,32
S2_221,BodyDeflate,14,17615.563939444444,17615.563822881944,17615,48714.297,50,0,1,NA,2,33
S2_221,BodyDeflate,15,17615.564010208334,17615.563974699075,17615,48727.414,17,0,1,NA,2,34
S2_221,BodyDeflate,16,17615.56420707176,17615.564042569444,17615,48733.278,52,1,0,2.008,2,35
S2_221,BodyDeflate,17,17615.56442571759,17615.564234375,17615,48749.85,64,1,0,2.131,2,36
S2_221,BodyDeflate,18,17615.56457726852,17615.564453055555,17615,48768.744,42,1,0,1.686,2,37
S2_221,BodyDeflate,19,17615.564660694443,17615.564602488426,17615,48781.655,25,0,1,NA,2,38
S2_221,BodyDeflate,20,17615.564814641202,17615.56471060185,17615,48790.996,36,1,0,1.827,2,39
S2_222,BodyDeflate,1,17615.578189907406,17615.57744212963,17615,49891,40,1,0,3.085,1,1
S2_222,BodyDeflate,2,17615.578461099536,17615.57824503472,17615,49960.371,26,0,1,NA,1,2
S2_222,BodyDeflate,3,17615.578658726852,17615.5785353125,17615,49985.451,15,1,0,2.236,1,3
S2_222,BodyDeflate,4,17615.57888173611,17615.578693333333,17615,49999.104,20,1,0,1.258,1,4
S2_222,BodyDeflate,5,17615.578999988425,17615.578910844906,17615,50017.897,15,1,0,2.149,1,5
S2_222,BodyDeflate,6,17615.5791590625,17615.57901829861,17615,50027.181,23,1,0,1.934,1,6
S2_222,BodyDeflate,7,17615.57933181713,17615.579178784723,17615,50041.047,17,1,0,1.659,1,7
S2_222,BodyDeflate,8,17615.57936738426,17615.579351053242,17615,50055.931,6,0,1,NA,1,8
S2_222,BodyDeflate,9,17615.579492372686,17615.579422511575,17615,50062.105,15,1,0,1.361,1,9
S2_222,BodyDeflate,10,17615.579600462963,17615.579508935185,17615,50069.572,18,1,0,1.755,1,10
S2_222,BodyDeflate,11,17615.579733877315,17615.579626851853,17615,50079.76,20,1,0,3.137,1,11
S2_222,BodyDeflate,12,17615.579821631945,17615.579751203702,17615,50090.504,15,1,0,1.773,1,12
S2_222,BodyDeflate,13,17615.579920150463,17615.579838483798,17615,50098.045,18,1,0,1.281,1,13
S2_222,BodyDeflate,14,17615.58002357639,17615.579948414354,17615,50107.543,15,1,0,1.75,1,14
S2_222,BodyDeflate,15,17615.580237291666,17615.58006608796,17615,50117.71,25,1,0,1.835,1,15
S2_222,BodyDeflate,16,17615.580364675927,17615.580260578703,17615,50134.514,16,1,0,1.468,1,16
S2_222,BodyDeflate,17,17615.580548738424,17615.580382708333,17615,50145.066,22,1,0,1.695,1,17
S2_222,BodyDeflate,18,17615.58062380787,17615.580573530093,17615,50161.553,12,1,0,1.255,1,18
S2_222,BodyDeflate,19,17615.580708148147,17615.580642824076,17615,50167.54,12,1,0,1.417,1,19
S2_222,BodyDeflate,20,17615.580755960647,17615.580723530093,17615,50174.513,13,0,1,NA,1,20
S2_223,BodyDeflate,1,17615.601082118057,17615.601043912036,17615,51930.194,17,0,1,NA,2,17
S2_223,BodyDeflate,2,17615.601245046295,17615.601125625,17615,51937.254,20,1,0,1.969,2,18
S2_223,BodyDeflate,3,17615.601269537037,17615.601258935185,17615,51948.772,7,0,1,NA,2,19
S2_223,BodyDeflate,5,17615.60141398148,17615.601311458333,17615,51953.31,20,1,0,1.249,2,20
S2_223,BodyDeflate,6,17615.601516712963,17615.601431284722,17615,51963.663,20,1,0,1.008,2,21
S2_223,BodyDeflate,7,17615.60156511574,17615.601528333333,17615,51972.048,15,0,1,NA,2,22
S2_223,BodyDeflate,9,17615.601695243055,17615.60160769676,17615,51978.905,20,1,0,1.364,2,23
S2_223,BodyDeflate,10,17615.60178653935,17615.60170896991,17615,51987.655,20,1,0,1.111,2,24
S2_223,BodyDeflate,11,17615.601832743054,17615.6017996875,17615,51995.493,12,0,1,NA,2,25
S2_223,BodyDeflate,13,17615.60197351852,17615.601867905094,17615,52001.387,20,1,0,1.515,2,26
S2_223,BodyDeflate,14,17615.602085925926,17615.60198508102,17615,52011.511,20,1,0,1.04,2,27
S2_223,BodyDeflate,15,17615.60217665509,17615.602097083334,17615,52021.188,20,1,0,1.007,2,28
S2_223,BodyDeflate,16,17615.602258287036,17615.60218792824,17615,52029.037,20,1,0,1.08,2,29
S2_223,BodyDeflate,17,17615.602353402777,17615.602270011575,17615,52036.129,30,1,0,1.192,2,30
S2_223,BodyDeflate,18,17615.60241440972,17615.602367708332,17615,52044.57,20,1,0,1.116,2,31
S2_223,BodyDeflate,19,17615.602548726853,17615.60242828704,17615,52049.804,40,1,0,0.916,2,32
S2_223,BodyDeflate,20,17615.60257931713,17615.60256292824,17615,52061.437,9,0,1,NA,2,33
S2_224,BodyDeflate,1,17615.618904594907,17615.618448842593,17615,53433.98,19,1,0,2.703,1,1
S2_224,BodyDeflate,2,17615.619335555555,17615.618937743056,17615,53476.221,50,1,0,3.461,1,2
S2_224,BodyDeflate,3,17615.619667650462,17615.619362731482,17615,53512.94,72,0,1,NA,1,3
S2_224,BodyDeflate,4,17615.61987622685,17615.6197246875,17615,53544.213,49,1,0,1.651,1,4
S2_224,BodyDeflate,5,17615.620163298612,17615.619891944443,17615,53558.664,64,1,0,2.441,1,5
S2_224,BodyDeflate,6,17615.620388449075,17615.620204791667,17615,53585.694,56,1,0,1.486,1,6
S2_224,BodyDeflate,7,17615.620448136575,17615.620406886574,17615,53603.155,15,0,1,NA,1,7
S2_224,BodyDeflate,8,17615.620638136574,17615.62048539352,17615,53609.938,49,1,0,2.566,1,8
S2_224,BodyDeflate,9,17615.62078420139,17615.62065513889,17615,53624.604,53,1,0,1.123,1,9
S2_224,BodyDeflate,10,17615.6208715625,17615.620797800926,17615,53636.93,33,0,1,NA,1,10
S2_224,BodyDeflate,11,17615.62106263889,17615.620912881943,17615,53646.873,46,1,0,1.701,1,11
S2_224,BodyDeflate,12,17615.6212240625,17615.621078078704,17615,53661.146,37,0,1,NA,1,12
S2_224,BodyDeflate,13,17615.621266921295,17615.621261296295,17615,53676.976,4,0,1,NA,1,13
S2_224,BodyDeflate,14,17615.62143650463,17615.62130528935,17615,53680.777,34,1,0,1.54,1,14
S2_224,BodyDeflate,15,17615.621598217593,17615.621453252315,17615,53693.561,48,1,0,1.361,1,15
S2_224,BodyDeflate,16,17615.62163144676,17615.62161607639,17615,53707.629,9,0,1,NA,1,16
S2_224,BodyDeflate,17,17615.621810729168,17615.621668391203,17615,53712.149,43,1,0,0.901,1,17
S2_224,BodyDeflate,18,17615.621915763888,17615.621824328704,17615,53725.622,31,1,0,1.124,1,18
S2_224,BodyDeflate,19,17615.622042650462,17615.621928796296,17615,53734.648,38,1,0,1.235,1,19
S2_224,BodyDeflate,20,17615.622083148148,17615.622069513887,17615,53746.806,7,0,1,NA,1,20
S2_225,BodyDeflate,1,17615.642451898148,17615.642365358795,17615,55500.367,21,1,0,1.342,2,21
S2_225,BodyDeflate,2,17615.64249570602,17615.642479131944,17615,55510.197,7,0,1,NA,2,22
S2_225,BodyDeflate,3,17615.642575486112,17615.642534664352,17615,55514.995,15,0,1,NA,2,23
S2_225,BodyDeflate,4,17615.642700324075,17615.642609143517,17615,55521.43,15,1,0,1.961,2,24
S2_225,BodyDeflate,5,17615.64281679398,17615.642716041668,17615,55530.666,16,1,0,1.299,2,25
S2_225,BodyDeflate,6,17615.642907060184,17615.642831099536,17615,55540.607,17,1,0,1.099,2,26
S2_225,BodyDeflate,8,17615.64299976852,17615.642923541665,17615,55548.594,17,1,0,1.228,2,27
S2_225,BodyDeflate,9,17615.643311180556,17615.643012627315,17615,55556.291,48,1,0,1.19,2,28
S2_225,BodyDeflate,10,17615.64350386574,17615.64334914352,17615,55585.366,65,0,1,NA,2,29
S2_225,BodyDeflate,11,17615.64361087963,17615.643547511576,17615,55602.505,21,1,0,1.049,2,30
S2_225,BodyDeflate,17,17615.64372064815,17615.6437034375,17615,55615.977,7,0,1,NA,2,31
S2_225,BodyDeflate,18,17615.643915208333,17615.643772708332,17615,55621.962,31,1,0,1.779,2,32
S2_225,BodyDeflate,20,17615.64400165509,17615.643950578702,17615,55637.33,16,1,0,0.409,2,33
S2_226,BodyDeflate,1,17615.653936921295,17615.653306631946,17615,56445.693,61,0,1,NA,1,1
S2_226,BodyDeflate,2,17615.655075266204,17615.65399601852,17615,56505.256,44,1,0,16.513,1,2
S2_226,BodyDeflate,3,17615.65531554398,17615.655109618056,17615,56601.471,31,1,0,4.387,1,3
S2_226,BodyDeflate,4,17615.655468194444,17615.65534215278,17615,56621.562,42,1,0,2.361,1,4
S2_226,BodyDeflate,5,17615.65564472222,17615.65549474537,17615,56634.746,49,1,0,2.406,1,5
S2_226,BodyDeflate,6,17615.655719872684,17615.655674421298,17615,56650.27,24,0,1,NA,1,6
S2_226,BodyDeflate,8,17615.655876944445,17615.655773935185,17615,56658.868,28,1,0,2.724,1,7
S2_226,BodyDeflate,9,17615.6560021875,17615.655893449075,17615,56669.194,40,1,0,1.777,1,8
S2_226,BodyDeflate,10,17615.656103379628,17615.65602920139,17615,56680.923,28,1,0,1.586,1,9
S2_226,BodyDeflate,11,17615.656185613425,17615.656119849536,17615,56688.755,34,0,1,NA,1,10
S2_226,BodyDeflate,13,17615.656325532407,17615.65624142361,17615,56699.259,31,1,0,1.201,1,11
S2_226,BodyDeflate,14,17615.656400555556,17615.6563465625,17615,56708.343,21,1,0,1.373,1,12
S2_226,BodyDeflate,15,17615.656523310186,17615.65641991898,17615,56714.681,38,1,0,1.249,1,13
S2_226,BodyDeflate,16,17615.656547789353,17615.656537199073,17615,56724.814,7,0,1,NA,1,14
S2_226,BodyDeflate,17,17615.656689884258,17615.656572256943,17615,56727.843,11,1,0,1.222,1,15
S2_226,BodyDeflate,18,17615.65688664352,17615.65670923611,17615,56739.678,21,1,0,1.264,1,16
S2_226,BodyDeflate,19,17615.65692127315,17615.65690771991,17615,56756.827,9,0,1,NA,1,17
S2_226,BodyDeflate,20,17615.65709814815,17615.656970775464,17615,56762.275,27,1,0,1.728,1,18
S2_227,BodyDeflate,1,17615.67011394676,17615.669996145833,17615,57887.667,40,1,0,1.159,2,21
S2_227,BodyDeflate,2,17615.67017880787,17615.670128657406,17615,57899.116,30,0,1,NA,2,22
S2_227,BodyDeflate,3,17615.67031710648,17615.670210868055,17615,57906.219,38,1,0,1.88,2,23
S2_227,BodyDeflate,4,17615.670378761573,17615.67033019676,17615,57916.529,28,0,1,NA,2,24
S2_227,BodyDeflate,5,17615.67049277778,17615.670407708334,17615,57923.226,36,1,0,1.151,2,25
S2_227,BodyDeflate,6,17615.670556759258,17615.670505416667,17615,57931.668,22,0,1,NA,2,26
S2_227,BodyDeflate,7,17615.67059056713,17615.670585787037,17615,57938.612,4,0,1,NA,2,27
S2_227,BodyDeflate,8,17615.67067689815,17615.670623310187,17615,57941.854,21,1,0,1.163,2,28
S2_227,BodyDeflate,9,17615.67076724537,17615.670690543982,17615,57947.663,32,1,0,1.024,2,29
S2_227,BodyDeflate,10,17615.670881388887,17615.670776678242,17615,57955.105,40,1,0,1.07,2,30
S2_227,BodyDeflate,11,17615.67099763889,17615.670891296297,17615,57965.008,40,1,0,1.039,2,31
S2_227,BodyDeflate,12,17615.671099872685,17615.671007418983,17615,57975.041,43,0,1,NA,2,32
S2_227,BodyDeflate,13,17615.67119619213,17615.67113314815,17615,57985.904,38,0,1,NA,2,33
S2_227,BodyDeflate,14,17615.671253761575,17615.671224780093,17615,57993.821,20,0,1,NA,2,34
S2_227,BodyDeflate,15,17615.671334780094,17615.671283171298,17615,57998.866,21,1,0,1.547,2,35
S2_227,BodyDeflate,16,17615.671419363425,17615.671342974536,17615,58004.033,35,1,0,0.846,2,36
S2_227,BodyDeflate,17,17615.671498530093,17615.67142892361,17615,58011.459,30,1,0,0.718,2,37
S2_227,BodyDeflate,18,17615.67157383102,17615.671508900465,17615,58018.369,33,0,1,NA,2,38
S2_227,BodyDeflate,19,17615.671612974536,17615.671604178242,17615,58026.601,7,0,1,NA,2,39
S2_227,BodyDeflate,20,17615.671701319443,17615.67164672454,17615,58030.277,24,1,0,0.882,2,40
S2_229,BodyDeflate,1,17615.686521516203,17615.68642289352,17615,59306.938,42,1,0,1.694,2,20
S2_229,BodyDeflate,2,17615.686556273147,17615.686540706018,17615,59317.117,11,0,1,NA,2,21
S2_229,BodyDeflate,3,17615.686673321758,17615.686601261576,17615,59322.349,33,0,1,NA,2,22
S2_229,BodyDeflate,4,17615.68681528935,17615.68676008102,17615,59336.071,14,1,0,1.438,2,23
S2_229,BodyDeflate,5,17615.686899050925,17615.686847638888,17615,59343.636,20,1,0,1.325,2,24
S2_229,BodyDeflate,6,17615.686949988427,17615.68691900463,17615,59349.802,8,1,0,1.574,2,25
S2_229,BodyDeflate,7,17615.68703303241,17615.68696599537,17615,59353.862,24,1,0,1.641,2,26
S2_229,BodyDeflate,8,17615.68716351852,17615.687059131946,17615,59361.909,25,1,0,2.188,2,27
S2_229,BodyDeflate,9,17615.68749608796,17615.68736693287,17615,59388.503,40,1,0,2.347,2,28
S2_229,BodyDeflate,10,17615.687562546296,17615.687518668983,17615,59401.613,21,0,1,NA,2,29
S2_229,BodyDeflate,11,17615.687617777778,17615.68760113426,17615,59408.738,10,0,1,NA,2,30
S2_229,BodyDeflate,12,17615.68773290509,17615.687677789352,17615,59415.361,14,1,0,1.204,2,31
S2_229,BodyDeflate,13,17615.687923171296,17615.687761006946,17615,59422.551,30,0,1,NA,2,32
S2_229,BodyDeflate,15,17615.688057511576,17615.68797386574,17615,59440.942,23,1,0,2.455,2,33
S2_229,BodyDeflate,16,17615.688229826388,17615.688095208334,17615,59451.426,39,1,0,1.912,2,34
S2_229,BodyDeflate,17,17615.688439270834,17615.688257881946,17615,59465.481,69,1,0,2.494,2,35
S2_229,BodyDeflate,18,17615.688689641203,17615.68847050926,17615,59483.852,60,1,0,2.464,2,36
S2_229,BodyDeflate,19,17615.688797511575,17615.68871011574,17615,59504.554,24,1,0,2.128,2,37
S2_229,BodyDeflate,20,17615.68917383102,17615.688918530093,17615,59522.561,80,1,0,2.274,2,38
S2_230,BodyDeflate,1,17615.691407662038,17615.691123136574,17615,59713.039,46,0,1,NA,1,1
S2_230,BodyDeflate,2,17615.69152974537,17615.691511724537,17615,59746.613,11,0,1,NA,1,2
S2_230,BodyDeflate,3,17615.691634502316,17615.691565243054,17615,59751.237,31,0,1,NA,1,3
S2_230,BodyDeflate,4,17615.691819699074,17615.69166380787,17615,59759.753,40,1,0,2.063,1,4
S2_230,BodyDeflate,5,17615.691995162037,17615.691853738426,17615,59776.163,42,1,0,1.431,1,5
S2_230,BodyDeflate,6,17615.69210416667,17615.692013125,17615,59789.934,42,0,1,NA,1,6
S2_230,BodyDeflate,7,17615.692181064816,17615.69214318287,17615,59801.171,20,0,1,NA,1,7
S2_230,BodyDeflate,8,17615.692332662038,17615.692221516205,17615,59807.939,26,1,0,1.65,1,8
S2_230,BodyDeflate,9,17615.69245667824,17615.69234982639,17615,59819.025,33,0,1,NA,1,9
S2_230,BodyDeflate,10,17615.692689074072,17615.692484421295,17615,59830.654,30,1,0,1.679,1,10
S2_230,BodyDeflate,11,17615.6929,17615.692708819446,17615,59850.042,41,0,1,NA,1,11
S2_230,BodyDeflate,12,17615.69299502315,17615.69293119213,17615,59869.255,31,0,1,NA,1,12
S2_230,BodyDeflate,13,17615.693097835647,17615.69302480324,17615,59877.343,22,1,0,2.354,1,13
S2_230,BodyDeflate,14,17615.693151666666,17615.69311439815,17615,59885.084,15,0,1,NA,1,14
S2_230,BodyDeflate,15,17615.693258541665,17615.693186608798,17615,59891.323,21,1,0,1.801,1,15
S2_230,BodyDeflate,16,17615.693381087964,17615.693272743054,17615,59898.765,30,1,0,1.828,1,16
S2_230,BodyDeflate,17,17615.693509236113,17615.693399201387,17615,59909.691,32,1,0,2.414,1,17
S2_230,BodyDeflate,18,17615.69363101852,17615.693527997686,17615,59920.819,34,1,0,1.429,1,18
S2_230,BodyDeflate,19,17615.693768402776,17615.693647662036,17615,59931.158,42,0,1,NA,1,19
S2_230,BodyDeflate,20,17615.693920729165,17615.693804502316,17615,59944.709,38,1,0,1.37,1,20
S2_231,BodyDeflate,1,17615.70424736111,17615.704160231482,17615,60839.444,44,0,1,NA,2,21
S2_231,BodyDeflate,2,17615.704328726853,17615.704278483798,17615,60849.661,25,0,1,NA,2,22
S2_231,BodyDeflate,3,17615.70446488426,17615.7043603125,17615,60856.731,20,1,0,4.229,2,23
S2_231,BodyDeflate,4,17615.704669618055,17615.70449207176,17615,60868.115,50,1,0,2.363,2,24
S2_231,BodyDeflate,5,17615.70475113426,17615.70468892361,17615,60885.123,34,0,1,NA,2,25
S2_231,BodyDeflate,6,17615.704898726854,17615.70478855324,17615,60893.731,38,1,0,2.361,2,26
S2_231,BodyDeflate,7,17615.70494412037,17615.704915300925,17615,60904.682,13,0,1,NA,2,27
S2_231,BodyDeflate,8,17615.705095729165,17615.70497767361,17615,60910.071,44,1,0,1.777,2,28
S2_231,BodyDeflate,9,17615.705277534722,17615.705114490742,17615,60921.892,51,1,0,1.85,2,29
S2_231,BodyDeflate,10,17615.705333796297,17615.705295891203,17615,60937.565,16,0,1,NA,2,30
S2_231,BodyDeflate,11,17615.70537252315,17615.70537233796,17615,60944.17,2,0,1,NA,2,31
S2_231,BodyDeflate,12,17615.705494548612,17615.70541269676,17615,60947.657,36,0,1,NA,2,32
S2_231,BodyDeflate,13,17615.705588819445,17615.70552556713,17615,60957.409,24,0,1,NA,2,33
S2_231,BodyDeflate,14,17615.705625231483,17615.705620659723,17615,60965.625,4,0,1,NA,2,34
S2_231,BodyDeflate,15,17615.705724583335,17615.705659583335,17615,60968.988,16,1,0,1.996,2,35
S2_231,BodyDeflate,16,17615.70587769676,17615.70574011574,17615,60975.946,32,1,0,2.018,2,36
S2_231,BodyDeflate,17,17615.706034467592,17615.70589324074,17615,60989.176,32,1,0,2.095,2,37
S2_231,BodyDeflate,18,17615.706094907408,17615.70604894676,17615,61002.629,16,0,1,NA,2,38
S2_231,BodyDeflate,19,17615.706228449075,17615.706127002315,17615,61009.373,25,1,0,1.797,2,39
S2_231,BodyDeflate,20,17615.70636480324,17615.706245266203,17615,61019.591,35,1,0,1.509,2,40
S2_232,BodyDeflate,1,17615.71888747685,17615.71771962963,17615,62010.976,45,0,1,NA,1,1
S2_232,BodyDeflate,2,17615.720113518517,17615.718954722222,17615,62117.688,60,1,0,1.799,1,2
S2_232,BodyDeflate,3,17615.720532905092,17615.720138761575,17615,62219.989,53,0,1,NA,1,3
S2_232,BodyDeflate,4,17615.72066059028,17615.72058267361,17615,62258.343,16,0,1,NA,1,4
S2_232,BodyDeflate,6,17615.721618738426,17615.72071565972,17615,62269.833,80,1,0,2.134,1,5
S2_232,BodyDeflate,7,17615.721735023148,17615.721638738425,17615,62349.587,17,0,1,NA,1,6
S2_232,BodyDeflate,8,17615.722064039353,17615.721777534724,17615,62361.579,40,1,0,1.51,1,7
S2_232,BodyDeflate,9,17615.722186284722,17615.722082824075,17615,62387.956,18,0,1,NA,1,8
S2_232,BodyDeflate,10,17615.722476898147,17615.722227083334,17615,62400.42,40,1,0,1.832,1,9
S2_232,BodyDeflate,11,17615.722933599536,17615.72250814815,17615,62424.704,80,0,1,NA,1,10
S2_232,BodyDeflate,12,17615.723218310184,17615.722977222224,17615,62465.232,40,1,0,2.194,1,11
S2_232,BodyDeflate,13,17615.72334300926,17615.723238171297,17615,62487.778,27,0,1,NA,1,12
S2_232,BodyDeflate,14,17615.723482743055,17615.723385972222,17615,62500.548,25,0,1,NA,1,13
S2_232,BodyDeflate,15,17615.723791099535,17615.723523541667,17615,62512.434,40,1,0,1.544,1,14
S2_232,BodyDeflate,16,17615.724037569445,17615.72381048611,17615,62537.226,50,1,0,1.386,1,15
S2_232,BodyDeflate,17,17615.724342928243,17615.724051875,17615,62558.082,40,1,0,2.68,1,16
S2_232,BodyDeflate,18,17615.724536157406,17615.724359108797,17615,62584.627,48,0,1,NA,1,17
S2_232,BodyDeflate,19,17615.724761354166,17615.724581863426,17615,62603.873,40,1,0,1.518,1,18
S2_232,BodyDeflate,20,17615.72497670139,17615.72479929398,17615,62622.659,30,1,0,3.632,1,19
S2_233,BodyDeflate,1,17615.741421064813,17615.74122574074,17615,64041.904,70,1,0,1.486,2,21
S2_233,BodyDeflate,2,17615.741527291666,17615.741446006945,17615,64060.935,38,0,1,NA,2,22
S2_233,BodyDeflate,3,17615.741618449076,17615.74157994213,17615,64072.507,19,0,1,NA,2,23
S2_233,BodyDeflate,4,17615.741756238425,17615.741659224535,17615,64079.357,39,1,0,1.569,2,24
S2_233,BodyDeflate,5,17615.74192560185,17615.741782430556,17615,64090.002,55,1,0,1.095,2,25
S2_233,BodyDeflate,6,17615.74199525463,17615.74195017361,17615,64104.495,24,0,1,NA,2,26
S2_233,BodyDeflate,7,17615.7421265625,17615.742037349537,17615,64112.027,31,1,0,1.25,2,27
S2_233,BodyDeflate,8,17615.742203819445,17615.74214662037,17615,64121.468,27,0,1,NA,2,28
S2_233,BodyDeflate,9,17615.742247314814,17615.742238113427,17615,64129.373,6,0,1,NA,2,29
S2_233,BodyDeflate,10,17615.74245431713,17615.74228853009,17615,64133.729,69,1,0,1.227,2,30
S2_233,BodyDeflate,11,17615.742603900464,17615.742470925925,17615,64149.488,50,1,0,1.109,2,31
S2_233,BodyDeflate,12,17615.742695648147,17615.742619097222,17615,64162.29,30,1,0,1.515,2,32
S2_233,BodyDeflate,13,17615.742799525462,17615.74271613426,17615,64170.674,32,1,0,1.656,2,33
S2_233,BodyDeflate,14,17615.742859803242,17615.74281255787,17615,64179.005,21,0,1,NA,2,34
S2_233,BodyDeflate,15,17615.74294232639,17615.74289613426,17615,64186.226,16,1,0,1.109,2,35
S2_233,BodyDeflate,16,17615.74305351852,17615.742958888888,17615,64191.648,48,0,1,NA,2,36
S2_233,BodyDeflate,17,17615.743180972222,17615.74309071759,17615,64203.038,37,1,0,1.141,2,37
S2_233,BodyDeflate,18,17615.7432996875,17615.743192175927,17615,64211.804,41,1,0,1.651,2,38
S2_233,BodyDeflate,19,17615.74335513889,17615.743316574073,17615,64222.552,17,0,1,NA,2,39
S2_233,BodyDeflate,20,17615.74353875,17615.743391574073,17615,64229.032,52,1,0,1.189,2,40
S2_300,BodyDeflate,1,17614.528203506943,17614.527834895835,17614,45604.935,41,1,0,1.644,1,1
S2_300,BodyDeflate,2,17614.52840574074,17614.52823653935,17614,45639.637,69,1,0,1.322,1,2
S2_300,BodyDeflate,3,17614.528706944446,17614.528428506943,17614,45656.223,70,1,0,1.599,1,3
S2_300,BodyDeflate,4,17614.52878378472,17614.528738958332,17614,45683.046,19,0,1,NA,1,4
S2_300,BodyDeflate,5,17614.528875208332,17614.528837372683,17614,45691.549,14,0,1,NA,1,5
S2_300,BodyDeflate,6,17614.529032025464,17614.52891087963,17614,45697.9,17,1,0,1.66,1,6
S2_300,BodyDeflate,7,17614.52905917824,17614.52905148148,17614,45710.048,4,0,1,NA,1,7
S2_300,BodyDeflate,8,17614.52914037037,17614.529093831017,17614,45713.707,10,0,1,NA,1,8
S2_300,BodyDeflate,9,17614.529321180555,17614.529175833333,17614,45720.792,18,1,0,1.183,1,9
S2_300,BodyDeflate,10,17614.529492268517,17614.52935361111,17614,45736.152,25,1,0,1.331,1,10
S2_300,BodyDeflate,11,17614.529587465277,17614.529515243055,17614,45750.117,9,0,1,NA,1,11
S2_300,BodyDeflate,12,17614.52974085648,17614.52965019676,17614,45761.777,14,1,0,1.352,1,12
S2_300,BodyDeflate,13,17614.529866087963,17614.52975894676,17614,45771.173,20,1,0,1.031,1,13
S2_300,BodyDeflate,14,17614.529965717593,17614.529882060186,17614,45781.81,31,0,1,NA,1,14
S2_300,BodyDeflate,15,17614.53001341435,17614.529996238427,17614,45791.675,8,0,1,NA,1,15
S2_300,BodyDeflate,16,17614.53014388889,17614.530044155093,17614,45795.815,17,1,0,1.444,1,16
S2_300,BodyDeflate,17,17614.530245381946,17614.53017204861,17614,45806.865,14,0,1,NA,1,17
S2_300,BodyDeflate,18,17614.53039064815,17614.530276655092,17614,45815.903,17,1,0,1.218,1,18
S2_300,BodyDeflate,19,17614.530562488428,17614.530415162037,17614,45827.87,19,1,0,1.156,1,19
S2_300,BodyDeflate,20,17614.53088337963,17614.530623136576,17614,45845.839,33,1,0,1.356,1,20
S2_301,BodyDeflate,1,17614.544000752314,17614.543878055556,17614,46991.064,48,0,1,NA,2,13
S2_301,BodyDeflate,4,17614.54404697917,17614.544042210648,17614,47005.247,4,0,1,NA,2,14
S2_301,BodyDeflate,7,17614.544154166666,17614.544083993056,17614,47008.857,24,0,1,NA,2,15
S2_301,BodyDeflate,10,17614.544254490742,17614.544190891203,17614,47018.093,14,1,0,0.972,2,16
S2_301,BodyDeflate,11,17614.544356944443,17614.54426824074,17614,47024.776,20,1,0,1.368,2,17
S2_301,BodyDeflate,12,17614.544454953702,17614.544370972224,17614,47033.652,18,1,0,2.384,2,18
S2_301,BodyDeflate,13,17614.544706076387,17614.544482939815,17614,47043.326,40,1,0,4.484,2,19
S2_301,BodyDeflate,14,17614.54483767361,17614.54473800926,17614,47065.364,36,0,1,NA,2,20
S2_301,BodyDeflate,17,17614.544954490742,17614.54487846065,17614,47077.499,21,1,0,1.421,2,21
S2_301,BodyDeflate,18,17614.545018414352,17614.544969560186,17614,47085.37,17,0,1,NA,2,22
S2_301,BodyDeflate,20,17614.545157835648,17614.54505412037,17614,47092.676,19,1,0,2.049,2,23
S2_302,BodyDeflate,1,17614.55151986111,17614.551030717594,17614,47609.054,73,0,1,NA,1,1
S2_302,BodyDeflate,2,17614.551931168982,17614.5515834375,17614,47656.809,59,0,1,NA,1,2
S2_302,BodyDeflate,3,17614.552280266205,17614.551978055555,17614,47690.904,50,1,0,1.409,1,3
S2_302,BodyDeflate,4,17614.552359421297,17614.552310324074,17614,47719.612,12,0,1,NA,1,4
S2_302,BodyDeflate,5,17614.55271025463,17614.552401377314,17614,47727.479,40,1,0,1.811,1,5
S2_302,BodyDeflate,6,17614.553116412037,17614.552733958335,17614,47756.214,50,1,0,1.53,1,6
S2_302,BodyDeflate,7,17614.55345622685,17614.55314394676,17614,47791.637,50,1,0,1.405,1,7
S2_302,BodyDeflate,8,17614.553558425927,17614.553517800927,17614,47823.938,9,0,1,NA,1,8
